customer_id,recency,frequency,monetary,R,F,M,RFM,segment
C06509,116,19,24267.68,1,5,5,11,Loyal Customers
C06510,7,14,19765.73,5,3,4,12,Loyal Customers
C06511,4,18,20735.36,5,4,5,14,Champions
C06512,11,10,9819.25,5,1,1,7,Potential Loyalists
C06513,28,13,17561.52,3,2,4,9,Potential Loyalists
C06514,69,13,14001.16,2,2,2,6,At Risk
C06515,3,17,14855.02,5,4,3,12,Loyal Customers
C06516,36,21,31323.22,3,5,5,13,Champions
C06517,22,9,9005.77,4,1,1,6,At Risk
C06518,21,11,8381.09,4,1,1,6,At Risk
C06519,2,11,9607.05,5,1,1,7,Potential Loyalists
C06520,95,11,10600.88,1,1,1,3,Hibernating
C06521,17,13,16805.5,4,2,3,9,Potential Loyalists
C06522,136,20,15741.75,1,5,3,9,Potential Loyalists
C06523,0,10,14683.85,5,1,3,9,Potential Loyalists
C06524,19,13,15354.11,4,2,3,9,Potential Loyalists
C06525,60,14,9530.28,2,3,1,6,At Risk
C06526,0,16,18571.93,5,4,4,13,Champions
C06527,21,16,15375.55,4,4,3,11,Loyal Customers
C06528,284,12,10267.92,1,2,1,4,Hibernating
C06529,46,17,19319.23,3,4,4,11,Loyal Customers
C06530,0,20,28262.469999999998,5,5,5,15,Champions
C06531,21,21,23351.83,4,5,5,14,Champions
C06532,12,13,18592.71,4,2,4,10,Loyal Customers
C06533,15,15,16621.69,4,3,3,10,Loyal Customers
C06534,37,15,14119.85,3,3,2,8,Potential Loyalists
C06535,104,11,10929.69,1,1,1,3,Hibernating
C06536,30,13,9797.57,3,2,1,6,At Risk
C06537,56,20,21205.96,2,5,5,12,Loyal Customers
C06538,40,15,14337.68,3,3,2,8,Potential Loyalists
C06539,0,16,22540.68,5,4,5,14,Champions
C06540,28,16,14802.78,3,4,3,10,Loyal Customers
C06541,5,19,14293.71,5,5,2,12,Loyal Customers
C06542,26,19,22299.7,3,5,5,13,Champions
C06543,69,17,16154.05,2,4,3,9,Potential Loyalists
C06544,15,15,12451.33,4,3,2,9,Potential Loyalists
C06545,52,20,18249.41,2,5,4,11,Loyal Customers
C06546,173,8,13503.46,1,1,2,4,Hibernating
C06547,49,14,9713.14,2,3,1,6,At Risk
C06548,55,12,15046.51,2,2,3,7,Potential Loyalists
C06549,25,20,22828.53,4,5,5,14,Champions
C06550,0,15,29409.15,5,3,5,13,Champions
C06551,26,19,25828.61,3,5,5,13,Champions
C06552,58,16,15051.98,2,4,3,9,Potential Loyalists
C06553,8,17,15047.49,5,4,3,12,Loyal Customers
C06554,104,19,17325.19,1,5,4,10,Loyal Customers
C06555,16,10,7065.82,4,1,1,6,At Risk
C06556,4,20,20502.09,5,5,5,15,Champions
C06557,84,12,11133.210000000001,2,2,1,5,At Risk
C06558,23,16,16745.260000000002,4,4,3,11,Loyal Customers
C06559,18,13,12393.35,4,2,2,8,Potential Loyalists
C06560,19,12,14779.83,4,2,3,9,Potential Loyalists
C06561,81,12,13436.91,2,2,2,6,At Risk
C06562,54,16,13851.210000000001,2,4,2,8,Potential Loyalists
C06563,48,13,10828.1,2,2,1,5,At Risk
C06564,72,14,12054.07,2,3,2,7,Potential Loyalists
C06565,8,15,12552.66,5,3,2,10,Loyal Customers
C06566,11,20,24430.45,5,5,5,15,Champions
C06567,54,15,15747.74,2,3,3,8,Potential Loyalists
C06568,3,14,8111.36,5,3,1,9,Potential Loyalists
C06569,75,15,20758.100000000002,2,3,5,10,Loyal Customers
C06570,36,11,8807.24,3,1,1,5,At Risk
C06571,205,11,8913.6,1,1,1,3,Hibernating
C06572,8,10,8766.61,5,1,1,7,Potential Loyalists
C06573,11,18,16308.14,5,4,3,12,Loyal Customers
C06574,27,8,8807.119999999999,3,1,1,5,At Risk
C06575,25,15,15608.02,4,3,3,10,Loyal Customers
C06576,42,18,16829.6,3,4,3,10,Loyal Customers
C06577,51,15,16994.4,2,3,3,8,Potential Loyalists
C06578,160,17,15497.88,1,4,3,8,Potential Loyalists
C06579,65,15,12421.43,2,3,2,7,Potential Loyalists
C06580,176,14,15335.02,1,3,3,7,Potential Loyalists
C06581,27,16,16159.01,3,4,3,10,Loyal Customers
C06582,10,11,11751.6,5,1,2,8,Potential Loyalists
C06583,136,23,18636.05,1,5,4,10,Loyal Customers
C06584,22,15,11317.08,4,3,1,8,Potential Loyalists
C06585,32,17,22303.53,3,4,5,12,Loyal Customers
C06586,133,22,21095.7,1,5,5,11,Loyal Customers
C06587,79,24,18972.05,2,5,4,11,Loyal Customers
C06588,32,8,9460.43,3,1,1,5,At Risk
C06589,25,12,11314.98,4,2,1,7,Potential Loyalists
C06590,4,9,5362.46,5,1,1,7,Potential Loyalists
C06591,9,19,18872.26,5,5,4,14,Champions
C06592,5,19,15419.51,5,5,3,13,Champions
C06593,195,12,11203.2,1,2,1,4,Hibernating
C06594,14,11,10375.22,4,1,1,6,At Risk
C06595,7,15,16163.84,5,3,3,11,Loyal Customers
C06596,43,10,9759.44,3,1,1,5,At Risk
C06597,117,12,20026.95,1,2,4,7,Potential Loyalists
C06598,32,18,22621.66,3,4,5,12,Loyal Customers
C06599,30,16,19835.04,3,4,4,11,Loyal Customers
C06600,28,15,21055.59,3,3,5,11,Loyal Customers
C06601,89,17,22459.68,2,4,5,11,Loyal Customers
C06602,28,16,16015.91,3,4,3,10,Loyal Customers
C06603,0,8,9545.8,5,1,1,7,Potential Loyalists
C06604,165,8,8966.1,1,1,1,3,Hibernating
C06605,5,15,10185.7,5,3,1,9,Potential Loyalists
C06606,43,19,23631.84,3,5,5,13,Champions
C06607,60,11,15655.880000000001,2,1,3,6,At Risk
C06608,22,20,24715.59,4,5,5,14,Champions
C06609,322,11,11722.81,1,1,2,4,Hibernating
C06610,105,20,26704.33,1,5,5,11,Loyal Customers
C06611,149,11,13846.92,1,1,2,4,Hibernating
C06612,200,14,12733.34,1,3,2,6,At Risk
C06613,71,17,15056.36,2,4,3,9,Potential Loyalists
C06614,40,11,13425.89,3,1,2,6,At Risk
C06615,92,16,19339.46,1,4,4,9,Potential Loyalists
C06616,40,21,25366.78,3,5,5,13,Champions
C06617,64,17,17621.239999999998,2,4,4,10,Loyal Customers
C06618,50,12,16973.55,2,2,3,7,Potential Loyalists
C06619,1,20,32587.73,5,5,5,15,Champions
C06620,9,11,12151.25,5,1,2,8,Potential Loyalists
C06621,15,16,14346.31,4,4,2,10,Loyal Customers
C06622,17,15,14212.92,4,3,2,9,Potential Loyalists
C06623,5,21,23840.62,5,5,5,15,Champions
C06624,27,21,20736.73,3,5,5,13,Champions
C06625,212,11,5738.22,1,1,1,3,Hibernating
C06626,10,16,18020.85,5,4,4,13,Champions
C06627,0,21,31001.47,5,5,5,15,Champions
C06628,16,23,29058.21,4,5,5,14,Champions
C06629,124,14,14625.41,1,3,3,7,Potential Loyalists
C06630,30,18,16374.61,3,4,3,10,Loyal Customers
C06631,8,10,9397.65,5,1,1,7,Potential Loyalists
C06632,16,21,32662.52,4,5,5,14,Champions
C06633,134,18,16345.49,1,4,3,8,Potential Loyalists
C06634,32,16,16105.39,3,4,3,10,Loyal Customers
C06635,80,17,19472.34,2,4,4,10,Loyal Customers
C06636,21,18,18829.09,4,4,4,12,Loyal Customers
C06637,37,18,20718.46,3,4,5,12,Loyal Customers
C06638,10,14,20407.54,5,3,5,13,Champions
C06639,29,17,16515.2,3,4,3,10,Loyal Customers
C06640,20,17,15035.119999999999,4,4,3,11,Loyal Customers
C06641,9,18,15833.310000000001,5,4,3,12,Loyal Customers
C06642,74,10,9774.59,2,1,1,4,Hibernating
C06643,100,17,29034.010000000002,1,4,5,10,Loyal Customers
C06644,17,16,19045.35,4,4,4,12,Loyal Customers
C06645,123,9,7675.4400000000005,1,1,1,3,Hibernating
C06646,2,15,17070.0,5,3,4,12,Loyal Customers
C06647,57,18,16461.63,2,4,3,9,Potential Loyalists
C06648,12,13,12160.88,4,2,2,8,Potential Loyalists
C06649,134,14,9966.07,1,3,1,5,At Risk
C06650,18,17,12556.68,4,4,2,10,Loyal Customers
C06651,58,20,18404.01,2,5,4,11,Loyal Customers
C06652,232,13,14650.08,1,2,3,6,At Risk
C06653,80,13,15874.14,2,2,3,7,Potential Loyalists
C06654,13,16,11503.86,4,4,1,9,Potential Loyalists
C06655,9,11,9799.61,5,1,1,7,Potential Loyalists
C06656,66,14,7597.32,2,3,1,6,At Risk
C06657,106,9,10718.0,1,1,1,3,Hibernating
C06658,33,15,16981.57,3,3,3,9,Potential Loyalists
C06659,11,16,18212.29,5,4,4,13,Champions
C06660,66,14,16970.2,2,3,3,8,Potential Loyalists
C06661,29,18,18954.93,3,4,4,11,Loyal Customers
C06662,19,13,15492.2,4,2,3,9,Potential Loyalists
C06663,12,22,23468.04,4,5,5,14,Champions
C06664,19,16,18667.7,4,4,4,12,Loyal Customers
C06665,79,11,13617.58,2,1,2,5,At Risk
C06666,3,16,13324.06,5,4,2,11,Loyal Customers
C06667,46,13,10769.66,3,2,1,6,At Risk
C06668,7,13,14130.64,5,2,2,9,Potential Loyalists
C06669,45,17,16549.25,3,4,3,10,Loyal Customers
C06670,34,20,21261.91,3,5,5,13,Champions
C06671,14,17,16158.88,4,4,3,11,Loyal Customers
C06672,404,11,10951.11,1,1,1,3,Hibernating
C06673,34,19,21500.28,3,5,5,13,Champions
C06674,180,8,7136.71,1,1,1,3,Hibernating
C06675,11,17,19502.3,5,4,4,13,Champions
C06676,4,15,10190.15,5,3,1,9,Potential Loyalists
C06677,27,12,13938.539999999999,3,2,2,7,Potential Loyalists
C06678,50,13,13982.119999999999,2,2,2,6,At Risk
C06679,6,9,14544.37,5,1,3,9,Potential Loyalists
C06680,67,16,13219.11,2,4,2,8,Potential Loyalists
C06681,119,20,13447.59,1,5,2,8,Potential Loyalists
C06682,144,17,20964.49,1,4,5,10,Loyal Customers
C06683,5,26,20927.63,5,5,5,15,Champions
C06684,9,16,12296.79,5,4,2,11,Loyal Customers
C06685,14,19,23145.12,4,5,5,14,Champions
C06686,25,20,14811.949999999999,4,5,3,12,Loyal Customers
C06687,149,13,13710.92,1,2,2,5,At Risk
C06688,170,12,17091.65,1,2,4,7,Potential Loyalists
C06689,35,11,7407.46,3,1,1,5,At Risk
C06690,66,17,12807.16,2,4,2,8,Potential Loyalists
C06691,158,12,15224.76,1,2,3,6,At Risk
C06692,121,13,13172.97,1,2,2,5,At Risk
C06693,229,17,15653.97,1,4,3,8,Potential Loyalists
C06694,253,7,3921.41,1,1,1,3,Hibernating
C06695,1,18,17206.489999999998,5,4,4,13,Champions
C06696,50,19,15138.189999999999,2,5,3,10,Loyal Customers
C06697,47,15,18490.73,3,3,4,10,Loyal Customers
C06698,54,13,12985.73,2,2,2,6,At Risk
C06699,40,16,19683.079999999998,3,4,4,11,Loyal Customers
C06700,75,21,23653.27,2,5,5,12,Loyal Customers
C06701,29,10,10618.37,3,1,1,5,At Risk
C06702,82,14,19358.92,2,3,4,9,Potential Loyalists
C06703,23,11,12286.48,4,1,2,7,Potential Loyalists
C06704,18,13,16871.1,4,2,3,9,Potential Loyalists
C06705,183,15,18394.02,1,3,4,8,Potential Loyalists
C06706,5,17,17148.96,5,4,4,13,Champions
C06707,105,15,12151.66,1,3,2,6,At Risk
C06708,49,13,12458.93,2,2,2,6,At Risk
C06709,5,21,19410.66,5,5,4,14,Champions
C06710,71,22,20536.57,2,5,5,12,Loyal Customers
C06711,4,15,19085.19,5,3,4,12,Loyal Customers
C06712,2,22,16548.350000000002,5,5,3,13,Champions
C06713,255,16,13884.369999999999,1,4,2,7,Potential Loyalists
C06714,61,11,15868.84,2,1,3,6,At Risk
C06715,16,14,10553.34,4,3,1,8,Potential Loyalists
C06716,137,15,13544.13,1,3,2,6,At Risk
C06717,10,18,27274.53,5,4,5,14,Champions
C06718,9,13,14600.34,5,2,3,10,Loyal Customers
C06719,45,16,17807.16,3,4,4,11,Loyal Customers
C06720,27,14,19687.01,3,3,4,10,Loyal Customers
C06721,22,19,18995.48,4,5,4,13,Champions
C06722,195,10,9208.960000000001,1,1,1,3,Hibernating
C06723,178,12,13111.75,1,2,2,5,At Risk
C06724,34,13,17106.08,3,2,4,9,Potential Loyalists
C06725,24,15,17681.23,4,3,4,11,Loyal Customers
C06726,30,15,17778.32,3,3,4,10,Loyal Customers
C06727,10,19,12814.68,5,5,2,12,Loyal Customers
C06728,24,10,11425.960000000001,4,1,1,6,At Risk
C06729,86,16,13830.88,2,4,2,8,Potential Loyalists
C06730,415,11,10774.36,1,1,1,3,Hibernating
C06731,36,17,20597.85,3,4,5,12,Loyal Customers
C06732,3,18,20974.12,5,4,5,14,Champions
C06733,134,20,22122.2,1,5,5,11,Loyal Customers
C06734,18,18,13492.77,4,4,2,10,Loyal Customers
C06735,0,18,18135.97,5,4,4,13,Champions
C06736,56,18,20293.62,2,4,4,10,Loyal Customers
C06737,56,17,11511.08,2,4,1,7,Potential Loyalists
C06738,12,16,22866.91,4,4,5,13,Champions
C06739,8,19,21066.31,5,5,5,15,Champions
C06740,17,22,21638.0,4,5,5,14,Champions
C06741,7,16,17187.97,5,4,4,13,Champions
C06742,119,14,16205.9,1,3,3,7,Potential Loyalists
C06743,0,16,22059.62,5,4,5,14,Champions
C06744,398,12,12112.64,1,2,2,5,At Risk
C06745,57,14,9623.199999999999,2,3,1,6,At Risk
C06746,12,19,20194.89,4,5,4,13,Champions
C06747,14,15,21340.18,4,3,5,12,Loyal Customers
C06748,34,13,7745.15,3,2,1,6,At Risk
C06749,91,19,16052.1,1,5,3,9,Potential Loyalists
C06750,3,19,16204.11,5,5,3,13,Champions
C06751,193,15,15544.41,1,3,3,7,Potential Loyalists
C06752,261,16,25173.13,1,4,5,10,Loyal Customers
C06753,38,13,12944.54,3,2,2,7,Potential Loyalists
C06754,144,15,17263.72,1,3,4,8,Potential Loyalists
C06755,39,12,16942.52,3,2,3,8,Potential Loyalists
C06756,6,13,9500.0,5,2,1,8,Potential Loyalists
C06757,10,7,9901.34,5,1,1,7,Potential Loyalists
C06758,20,13,12410.23,4,2,2,8,Potential Loyalists
C06759,11,12,9582.9,5,2,1,8,Potential Loyalists
C06760,62,20,17620.87,2,5,4,11,Loyal Customers
C06761,4,10,9044.6,5,1,1,7,Potential Loyalists
C06762,8,12,11105.390000000001,5,2,1,8,Potential Loyalists
C06763,100,22,24682.4,1,5,5,11,Loyal Customers
C06764,24,20,25030.19,4,5,5,14,Champions
C06765,54,14,12888.89,2,3,2,7,Potential Loyalists
C06766,91,16,15287.82,1,4,3,8,Potential Loyalists
C06767,27,14,14997.98,3,3,3,9,Potential Loyalists
C06768,4,8,6216.4,5,1,1,7,Potential Loyalists
C06769,141,10,17759.11,1,1,4,6,At Risk
C06770,26,15,17413.71,3,3,4,10,Loyal Customers
C06771,9,21,21961.0,5,5,5,15,Champions
C06772,228,16,18061.32,1,4,4,9,Potential Loyalists
C06773,54,12,19100.309999999998,2,2,4,8,Potential Loyalists
C06774,0,17,13013.27,5,4,2,11,Loyal Customers
C06775,54,13,14058.34,2,2,2,6,At Risk
C06776,46,15,17424.600000000002,3,3,4,10,Loyal Customers
C06777,38,18,26694.96,3,4,5,12,Loyal Customers
C06778,2,19,13545.300000000001,5,5,2,12,Loyal Customers
C06779,42,14,13643.33,3,3,2,8,Potential Loyalists
C06780,123,12,16182.95,1,2,3,6,At Risk
C06781,10,13,20104.29,5,2,4,11,Loyal Customers
C06782,64,13,16329.91,2,2,3,7,Potential Loyalists
C06783,18,6,3690.62,4,1,1,6,At Risk
C06784,58,13,16231.21,2,2,3,7,Potential Loyalists
C06785,27,19,19289.49,3,5,4,12,Loyal Customers
C06786,45,14,14537.33,3,3,3,9,Potential Loyalists
C06787,17,15,12474.029999999999,4,3,2,9,Potential Loyalists
C06788,21,13,14850.43,4,2,3,9,Potential Loyalists
C06789,142,19,17611.48,1,5,4,10,Loyal Customers
C06790,14,10,6893.03,4,1,1,6,At Risk
C06791,38,15,14313.27,3,3,2,8,Potential Loyalists
C06792,16,12,11103.49,4,2,1,7,Potential Loyalists
C06793,21,12,8285.039999999999,4,2,1,7,Potential Loyalists
C06794,22,19,21767.31,4,5,5,14,Champions
C06795,5,8,11658.73,5,1,2,8,Potential Loyalists
C06796,130,10,8609.81,1,1,1,3,Hibernating
C06797,87,17,16879.489999999998,2,4,3,9,Potential Loyalists
C06798,2,20,18546.81,5,5,4,14,Champions
C06799,3,16,14455.2,5,4,3,12,Loyal Customers
C06800,20,14,12728.99,4,3,2,9,Potential Loyalists
C06801,11,17,16191.59,5,4,3,12,Loyal Customers
C06802,6,15,16153.960000000001,5,3,3,11,Loyal Customers
C06803,88,17,24699.01,2,4,5,11,Loyal Customers
C06804,3,14,15814.07,5,3,3,11,Loyal Customers
C06805,62,19,16251.09,2,5,3,10,Loyal Customers
C06806,27,15,10197.95,3,3,1,7,Potential Loyalists
C06807,3,16,17082.02,5,4,4,13,Champions
C06808,7,17,19150.43,5,4,4,13,Champions
C06809,29,13,17087.39,3,2,4,9,Potential Loyalists
C06810,73,18,11825.79,2,4,2,8,Potential Loyalists
C06811,26,14,17970.77,3,3,4,10,Loyal Customers
C06812,10,15,20831.440000000002,5,3,5,13,Champions
C06813,282,9,8344.25,1,1,1,3,Hibernating
C06814,91,14,17855.3,1,3,4,8,Potential Loyalists
C06815,154,9,8822.8,1,1,1,3,Hibernating
C06816,34,15,16472.93,3,3,3,9,Potential Loyalists
C06817,67,16,13401.04,2,4,2,8,Potential Loyalists
C06818,56,10,9562.59,2,1,1,4,Hibernating
C06819,16,11,9602.87,4,1,1,6,At Risk
C06820,111,9,8182.92,1,1,1,3,Hibernating
C06821,14,17,28178.09,4,4,5,13,Champions
C06822,19,16,12179.59,4,4,2,10,Loyal Customers
C06823,149,11,5704.5,1,1,1,3,Hibernating
C06824,49,21,24453.88,2,5,5,12,Loyal Customers
C06825,99,12,16532.16,1,2,3,6,At Risk
C06826,8,23,20742.63,5,5,5,15,Champions
C06827,51,16,19992.27,2,4,4,10,Loyal Customers
C06828,94,13,13938.73,1,2,2,5,At Risk
C06829,299,9,4615.71,1,1,1,3,Hibernating
C06830,150,13,10508.54,1,2,1,4,Hibernating
C06831,133,20,20408.6,1,5,5,11,Loyal Customers
C06832,26,13,16351.92,3,2,3,8,Potential Loyalists
C06833,55,12,10335.02,2,2,1,5,At Risk
C06834,9,17,24978.22,5,4,5,14,Champions
C06835,21,18,19899.42,4,4,4,12,Loyal Customers
C06836,131,15,8457.62,1,3,1,5,At Risk
C06837,4,11,10649.130000000001,5,1,1,7,Potential Loyalists
C06838,206,9,9178.81,1,1,1,3,Hibernating
C06839,25,11,12861.01,4,1,2,7,Potential Loyalists
C06840,71,9,11633.170000000002,2,1,2,5,At Risk
C06841,8,27,24474.690000000002,5,5,5,15,Champions
C06842,1,17,16677.18,5,4,3,12,Loyal Customers
C06843,98,19,22328.69,1,5,5,11,Loyal Customers
C06844,73,17,19186.48,2,4,4,10,Loyal Customers
C06845,21,16,19821.7,4,4,4,12,Loyal Customers
C06846,186,20,23326.23,1,5,5,11,Loyal Customers
C06847,107,16,20555.83,1,4,5,10,Loyal Customers
C06848,11,20,18415.71,5,5,4,14,Champions
C06849,65,15,12655.73,2,3,2,7,Potential Loyalists
C06850,34,11,12194.13,3,1,2,6,At Risk
C06851,11,19,18406.94,5,5,4,14,Champions
C06852,85,18,17576.56,2,4,4,10,Loyal Customers
C06853,19,20,15725.74,4,5,3,12,Loyal Customers
C06854,1,11,8218.53,5,1,1,7,Potential Loyalists
C06855,46,13,12045.27,3,2,2,7,Potential Loyalists
C06856,54,14,12872.9,2,3,2,7,Potential Loyalists
C06857,14,13,16538.510000000002,4,2,3,9,Potential Loyalists
C06858,4,14,18757.75,5,3,4,12,Loyal Customers
C06859,7,19,23281.14,5,5,5,15,Champions
C06860,43,11,11408.58,3,1,1,5,At Risk
C06861,71,9,11210.21,2,1,1,4,Hibernating
C06862,11,17,12067.09,5,4,2,11,Loyal Customers
C06863,47,16,22635.65,3,4,5,12,Loyal Customers
C06864,18,17,15911.98,4,4,3,11,Loyal Customers
C06865,10,17,26460.690000000002,5,4,5,14,Champions
C06866,6,16,16149.09,5,4,3,12,Loyal Customers
C06867,109,17,15613.699999999999,1,4,3,8,Potential Loyalists
C06868,34,10,13075.1,3,1,2,6,At Risk
C06869,82,13,18235.2,2,2,4,8,Potential Loyalists
C06870,11,19,22185.15,5,5,5,15,Champions
C06871,49,19,18996.32,2,5,4,11,Loyal Customers
C06872,8,10,8240.87,5,1,1,7,Potential Loyalists
C06873,133,11,8371.47,1,1,1,3,Hibernating
C06874,110,13,11601.65,1,2,2,5,At Risk
C06875,24,16,18980.13,4,4,4,12,Loyal Customers
C06876,11,19,23610.68,5,5,5,15,Champions
C06877,27,20,24069.0,3,5,5,13,Champions
C06878,132,20,22527.27,1,5,5,11,Loyal Customers
C06879,90,9,9122.51,2,1,1,4,Hibernating
C06880,5,15,16412.58,5,3,3,11,Loyal Customers
C06881,107,24,25540.54,1,5,5,11,Loyal Customers
C06882,34,13,19904.82,3,2,4,9,Potential Loyalists
C06883,49,18,16999.11,2,4,3,9,Potential Loyalists
C06884,49,14,20206.6,2,3,4,9,Potential Loyalists
C06885,253,12,11725.7,1,2,2,5,At Risk
C06886,122,18,24243.3,1,4,5,10,Loyal Customers
C06887,40,9,6930.38,3,1,1,5,At Risk
C06888,26,18,23348.02,3,4,5,12,Loyal Customers
C06889,21,11,11226.98,4,1,1,6,At Risk
C06890,50,16,15185.69,2,4,3,9,Potential Loyalists
C06891,11,10,12871.1,5,1,2,8,Potential Loyalists
C06892,83,20,18511.38,2,5,4,11,Loyal Customers
C06893,0,10,9767.82,5,1,1,7,Potential Loyalists
C06894,104,14,11491.859999999999,1,3,1,5,At Risk
C06895,81,15,14859.71,2,3,3,8,Potential Loyalists
C06896,5,17,22109.3,5,4,5,14,Champions
C06897,18,16,18138.350000000002,4,4,4,12,Loyal Customers
C06898,174,19,18602.14,1,5,4,10,Loyal Customers
C06899,82,12,13323.3,2,2,2,6,At Risk
C06900,33,14,17828.71,3,3,4,10,Loyal Customers
C06901,42,19,20897.31,3,5,5,13,Champions
C06902,22,15,18041.68,4,3,4,11,Loyal Customers
C06903,15,19,17568.63,4,5,4,13,Champions
C06904,39,17,16078.8,3,4,3,10,Loyal Customers
C06905,34,11,14536.58,3,1,3,7,Potential Loyalists
C06906,2,10,16553.39,5,1,3,9,Potential Loyalists
C06907,22,15,14524.69,4,3,3,10,Loyal Customers
C06908,92,13,14778.14,1,2,3,6,At Risk
C06909,20,13,16178.96,4,2,3,9,Potential Loyalists
C06910,77,11,15136.86,2,1,3,6,At Risk
C06911,6,16,22137.42,5,4,5,14,Champions
C06912,8,14,13360.18,5,3,2,10,Loyal Customers
C06913,30,13,8915.21,3,2,1,6,At Risk
C06914,9,20,17971.35,5,5,4,14,Champions
C06915,24,12,14024.91,4,2,2,8,Potential Loyalists
C06916,48,17,16491.39,2,4,3,9,Potential Loyalists
C06917,158,14,20582.06,1,3,5,9,Potential Loyalists
C06918,6,15,10340.449999999999,5,3,1,9,Potential Loyalists
C06919,42,11,13163.23,3,1,2,6,At Risk
C06920,88,14,15540.6,2,3,3,8,Potential Loyalists
C06921,1,20,18290.25,5,5,4,14,Champions
C06922,42,15,12145.95,3,3,2,8,Potential Loyalists
C06923,16,15,14162.869999999999,4,3,2,9,Potential Loyalists
C06924,12,11,18275.7,4,1,4,9,Potential Loyalists
C06925,3,10,12338.33,5,1,2,8,Potential Loyalists
C06926,0,14,15569.18,5,3,3,11,Loyal Customers
C06927,26,19,16613.58,3,5,3,11,Loyal Customers
C06928,48,19,22757.68,2,5,5,12,Loyal Customers
C06929,11,14,12025.48,5,3,2,10,Loyal Customers
C06930,6,10,13408.699999999999,5,1,2,8,Potential Loyalists
C06931,22,17,15355.86,4,4,3,11,Loyal Customers
C06932,2,14,16157.359999999999,5,3,3,11,Loyal Customers
C06933,22,18,18314.53,4,4,4,12,Loyal Customers
C06934,23,15,19497.420000000002,4,3,4,11,Loyal Customers
C06935,23,18,22363.6,4,4,5,13,Champions
C06936,46,17,13059.41,3,4,2,9,Potential Loyalists
C06937,68,18,21121.23,2,4,5,11,Loyal Customers
C06938,70,12,15194.130000000001,2,2,3,7,Potential Loyalists
C06939,129,20,21428.04,1,5,5,11,Loyal Customers
C06940,77,13,15773.34,2,2,3,7,Potential Loyalists
C06941,124,11,8860.71,1,1,1,3,Hibernating
C06942,0,14,20928.72,5,3,5,13,Champions
C06943,23,20,17789.57,4,5,4,13,Champions
C06944,15,14,13448.72,4,3,2,9,Potential Loyalists
C06945,30,11,10788.43,3,1,1,5,At Risk
C06946,24,17,17159.28,4,4,4,12,Loyal Customers
C06947,125,10,17368.03,1,1,4,6,At Risk
C06948,85,20,30010.09,2,5,5,12,Loyal Customers
C06949,32,13,14830.86,3,2,3,8,Potential Loyalists
C06950,140,12,14753.74,1,2,3,6,At Risk
C06951,105,18,18432.93,1,4,4,9,Potential Loyalists
C06952,1,22,18727.809999999998,5,5,4,14,Champions
C06953,13,15,17639.66,4,3,4,11,Loyal Customers
C06954,20,20,16973.85,4,5,3,12,Loyal Customers
C06955,80,13,13941.9,2,2,2,6,At Risk
C06956,23,12,11936.75,4,2,2,8,Potential Loyalists
C06957,26,18,17195.09,3,4,4,11,Loyal Customers
C06958,34,20,16563.54,3,5,3,11,Loyal Customers
C06959,7,24,29688.86,5,5,5,15,Champions
C06960,18,17,22031.93,4,4,5,13,Champions
C06961,224,11,10850.93,1,1,1,3,Hibernating
C06962,66,20,23485.75,2,5,5,12,Loyal Customers
C06963,12,16,19972.38,4,4,4,12,Loyal Customers
C06964,371,10,12829.68,1,1,2,4,Hibernating
C06965,32,10,9992.5,3,1,1,5,At Risk
C06966,13,19,18959.03,4,5,4,13,Champions
C06967,44,14,15123.24,3,3,3,9,Potential Loyalists
C06968,5,13,17310.55,5,2,4,11,Loyal Customers
C06969,87,12,11512.8,2,2,1,5,At Risk
C06970,3,13,11025.85,5,2,1,8,Potential Loyalists
C06971,42,19,20870.46,3,5,5,13,Champions
C06972,8,14,14398.75,5,3,3,11,Loyal Customers
C06973,227,12,13623.62,1,2,2,5,At Risk
C06974,150,20,18734.25,1,5,4,10,Loyal Customers
C06975,19,18,20678.69,4,4,5,13,Champions
C06976,120,10,7885.24,1,1,1,3,Hibernating
C06977,69,11,8207.0,2,1,1,4,Hibernating
C06978,7,11,13226.130000000001,5,1,2,8,Potential Loyalists
C06979,130,8,12396.07,1,1,2,4,Hibernating
C06980,84,19,23583.01,2,5,5,12,Loyal Customers
C06981,0,18,25989.9,5,4,5,14,Champions
C06982,35,12,9240.69,3,2,1,6,At Risk
C06983,14,24,21698.36,4,5,5,14,Champions
C06984,31,16,19037.4,3,4,4,11,Loyal Customers
C06985,60,19,21204.91,2,5,5,12,Loyal Customers
C06986,65,10,8365.3,2,1,1,4,Hibernating
C06987,90,17,13903.92,2,4,2,8,Potential Loyalists
C06988,1,30,30621.2,5,5,5,15,Champions
C06989,185,14,13380.640000000001,1,3,2,6,At Risk
C06990,208,14,14189.04,1,3,2,6,At Risk
C06991,13,16,14521.44,4,4,3,11,Loyal Customers
C06992,46,16,20028.68,3,4,4,11,Loyal Customers
C06993,104,9,9507.369999999999,1,1,1,3,Hibernating
C06994,9,17,17167.1,5,4,4,13,Champions
C06995,9,20,25753.46,5,5,5,15,Champions
