customer_id,churn_probability,churn_risk_label,segment
C05899,1.0,High Risk,Potential Loyalists
C05900,1.0,High Risk,At Risk
C05901,0.0,,Champions
C05902,0.0,,At Risk
C05903,0.0,,At Risk
C05904,0.0,,Potential Loyalists
C05905,0.0,,Loyal Customers
C05906,0.0,,Potential Loyalists
C05907,1.0,High Risk,Hibernating
C05908,0.0,,Hibernating
C05909,1.0,High Risk,Potential Loyalists
C05910,0.0,,Champions
C05911,0.0,,Potential Loyalists
C05912,0.0,,Champions
C05913,0.0,,Champions
C05914,0.998165386210989,High Risk,Potential Loyalists
C05915,1.0,High Risk,Potential Loyalists
C05916,0.0,,Champions
C05917,1.0,High Risk,Potential Loyalists
C05918,0.0,,Champions
C05919,0.0,,Loyal Customers
C05920,0.0,,Loyal Customers
C05921,0.0,,Champions
C05922,1.0,High Risk,Hibernating
C05923,0.0,,Loyal Customers
C05924,0.0,,Champions
C05925,0.0,,Champions
C05926,0.0,,Hibernating
C05927,1.0,High Risk,Potential Loyalists
C05928,0.00461795258511125,Low Risk,Potential Loyalists
C05929,0.0,,Potential Loyalists
C05930,0.0,,Loyal Customers
C05931,0.0,,Champions
C05932,0.0,,Loyal Customers
C05933,1.0,High Risk,Hibernating
C05934,0.0,,Champions
C05935,0.0,,Loyal Customers
C05936,0.0,,Potential Loyalists
C05937,0.0,,Loyal Customers
C05938,0.0,,At Risk
C05939,0.0,,Loyal Customers
C05940,0.0,,Loyal Customers
C05941,0.0,,Loyal Customers
C05942,1.0,High Risk,Potential Loyalists
C05943,0.0,,Potential Loyalists
C05944,1.0,High Risk,Hibernating
C05945,0.0,,Loyal Customers
C05946,0.0,,Potential Loyalists
C05947,0.0,,Potential Loyalists
C05948,1.0,High Risk,Hibernating
C05949,0.0,,Potential Loyalists
C05950,0.0,,Loyal Customers
C05951,0.0,,Champions
C05952,0.998165386210989,High Risk,At Risk
C05953,0.0,,Loyal Customers
C05954,0.9946179525851113,High Risk,Potential Loyalists
C05955,0.9995732355505657,High Risk,Potential Loyalists
C05956,1.0,High Risk,Loyal Customers
C05957,0.00461795258511125,Low Risk,Potential Loyalists
C05958,0.0,,Loyal Customers
C05959,0.0,,Potential Loyalists
C05960,0.0,,Champions
C05961,1.0,High Risk,Potential Loyalists
C05962,1.0,High Risk,At Risk
C05963,0.00461795258511125,Low Risk,Potential Loyalists
C05964,0.0,,Champions
C05965,0.0,,Loyal Customers
C05966,0.0,,Potential Loyalists
C05967,0.0,,Loyal Customers
C05968,0.988165386210989,High Risk,At Risk
C05969,0.0,,Loyal Customers
C05970,0.0,,Champions
C05971,0.0,,Champions
C05972,0.0,,Loyal Customers
C05973,0.0,,Potential Loyalists
C05974,0.0,,Potential Loyalists
C05975,0.0,,Loyal Customers
C05976,0.0,,Champions
C05977,0.0,,Potential Loyalists
C05978,1.0,High Risk,Hibernating
C05979,0.0,,Potential Loyalists
C05980,1.0,High Risk,Loyal Customers
C05981,1.0,High Risk,Hibernating
C05982,0.0,,Potential Loyalists
C05983,0.0,,Potential Loyalists
C05984,0.0,,Loyal Customers
C05985,0.0,,Potential Loyalists
C05986,0.0,,Champions
C05987,0.0,,At Risk
C05988,0.0,,Loyal Customers
C05989,0.0,,Potential Loyalists
C05990,0.0,,Champions
C05991,0.99742542153048,High Risk,Hibernating
C05992,0.0,,Loyal Customers
C05993,0.0,,Champions
C05994,0.0,,Potential Loyalists
C05995,0.0,,Loyal Customers
C05996,1.0,High Risk,Potential Loyalists
C05997,0.0,,Champions
C05998,0.0,,Loyal Customers
C05999,0.0,,At Risk
C06000,1.0,High Risk,Loyal Customers
C06001,0.0,,Loyal Customers
C06002,0.0,,Loyal Customers
C06003,0.006458315347204238,Low Risk,At Risk
C06004,0.0,,Champions
C06005,0.0,,Loyal Customers
C06006,0.9964583153472043,High Risk,At Risk
C06007,0.0,,Potential Loyalists
C06008,0.0,,Champions
C06009,0.0,,Hibernating
C06010,1.0,High Risk,At Risk
C06011,0.0,,Loyal Customers
C06012,0.0,,Loyal Customers
C06013,0.0,,At Risk
C06014,0.998165386210989,High Risk,At Risk
C06015,1.0,High Risk,Potential Loyalists
C06016,0.0,,Loyal Customers
C06017,0.0,,Loyal Customers
C06018,1.0,High Risk,Loyal Customers
C06019,0.0,,Potential Loyalists
C06020,0.0,,Potential Loyalists
C06021,0.0,,Loyal Customers
C06022,0.0,,Loyal Customers
C06023,0.0,,At Risk
C06024,0.0,,Potential Loyalists
C06025,0.0,,At Risk
C06026,0.0,,Loyal Customers
C06027,0.0,,Potential Loyalists
C06028,0.0,,Champions
C06029,0.0,,Potential Loyalists
C06030,0.0,,Loyal Customers
C06031,1.0,High Risk,Hibernating
C06032,0.0,,Loyal Customers
C06033,1.0,High Risk,Potential Loyalists
C06034,0.0,,Potential Loyalists
C06035,1.0,High Risk,Potential Loyalists
C06036,0.0,,Potential Loyalists
C06037,1.0,High Risk,At Risk
C06038,1.0,High Risk,Hibernating
C06039,0.0,,Loyal Customers
C06040,1.0,High Risk,Hibernating
C06041,0.01,Low Risk,Potential Loyalists
C06042,0.0,,Loyal Customers
C06043,0.0,,Loyal Customers
C06044,0.0,,At Risk
C06045,0.0,,At Risk
C06046,1.0,High Risk,Hibernating
C06047,0.00461795258511125,Low Risk,Potential Loyalists
C06048,0.0,,Potential Loyalists
C06049,0.0,,Loyal Customers
C06050,0.0,,Loyal Customers
C06051,1.0,High Risk,Hibernating
C06052,0.0,,At Risk
C06053,0.0,,Loyal Customers
C06054,0.0,,Loyal Customers
C06055,0.0,,Potential Loyalists
C06056,0.0,,Loyal Customers
C06057,0.0,,Loyal Customers
C06058,0.0,,Champions
C06059,0.00461795258511125,Low Risk,Potential Loyalists
C06060,0.0,,Loyal Customers
C06061,0.0,,At Risk
C06062,0.0,,Loyal Customers
C06063,0.0,,Potential Loyalists
C06064,0.0,,Potential Loyalists
C06065,1.0,High Risk,At Risk
C06066,1.0,High Risk,Potential Loyalists
C06067,0.0,,Loyal Customers
C06068,0.0,,Loyal Customers
C06069,0.0,,Potential Loyalists
C06070,0.0,,Potential Loyalists
C06071,1.0,High Risk,Potential Loyalists
C06072,0.008165386210988978,Low Risk,Potential Loyalists
C06073,0.998165386210989,High Risk,Potential Loyalists
C06074,0.0,,Champions
C06075,0.0,,Loyal Customers
C06076,0.0,,Loyal Customers
C06077,0.0,,Champions
C06078,0.0,,At Risk
C06079,0.0,,Champions
C06080,0.0,,Potential Loyalists
C06081,0.0,,Loyal Customers
C06082,0.0,,Loyal Customers
C06083,0.0,,Champions
C06084,1.0,High Risk,Hibernating
C06085,0.0,,Champions
C06086,1.0,High Risk,Potential Loyalists
C06087,0.0,,Loyal Customers
C06088,0.0,,Potential Loyalists
C06089,0.0,,Loyal Customers
C06090,0.0,,Champions
C06091,0.0,,Potential Loyalists
C06092,0.0,,Loyal Customers
C06093,0.0,,At Risk
C06094,0.0,,Champions
C06095,0.0,,Champions
C06096,0.0,,Loyal Customers
C06097,0.0,,Potential Loyalists
C06098,0.0,,Loyal Customers
C06099,0.0,,Potential Loyalists
C06100,0.0,,Potential Loyalists
C06101,0.0,,Loyal Customers
C06102,0.0,,Loyal Customers
C06103,1.0,High Risk,At Risk
C06104,0.0,,Champions
C06105,0.998165386210989,High Risk,At Risk
C06106,0.0,,Loyal Customers
C06107,0.9995732355505657,High Risk,Potential Loyalists
C06108,0.008165386210988978,Low Risk,Potential Loyalists
C06109,0.008165386210988978,Low Risk,Potential Loyalists
C06110,0.0,,Loyal Customers
C06111,0.0,,Hibernating
C06112,1.0,High Risk,Hibernating
C06113,0.0017526787666739551,Low Risk,Hibernating
C06114,0.0,,Potential Loyalists
C06115,0.0,,Champions
C06116,0.0,,Loyal Customers
C06117,0.0,,Loyal Customers
C06118,0.0,,Champions
C06119,0.0,,At Risk
C06120,0.0,,Potential Loyalists
C06121,0.0,,Loyal Customers
C06122,0.0,,Loyal Customers
C06123,0.0,,Potential Loyalists
C06124,0.0,,Champions
C06125,1.0,High Risk,Potential Loyalists
C06126,0.998165386210989,High Risk,At Risk
C06127,0.0,,Potential Loyalists
C06128,1.0,High Risk,Loyal Customers
C06129,0.0,,Loyal Customers
C06130,0.0,,Potential Loyalists
C06131,1.0,High Risk,Potential Loyalists
C06132,0.0,,At Risk
C06133,0.0,,Loyal Customers
C06134,0.0,,Champions
C06135,0.0,,Champions
C06136,0.007425421530479895,Low Risk,Hibernating
C06137,0.0,,Champions
C06138,0.0,,Loyal Customers
C06139,1.0,High Risk,Hibernating
C06140,0.0,,Potential Loyalists
C06141,0.0,,At Risk
C06142,0.0,,Potential Loyalists
C06143,0.0,,Potential Loyalists
C06144,0.0,,Loyal Customers
C06145,0.0,,Potential Loyalists
C06146,0.0,,Champions
C06147,0.0,,Loyal Customers
C06148,0.0,,Loyal Customers
C06149,0.0,,Champions
C06150,0.0,,Potential Loyalists
C06151,0.0,,Potential Loyalists
C06152,0.0,,At Risk
C06153,1.0,High Risk,Loyal Customers
C06154,0.0,,Potential Loyalists
C06155,0.0,,At Risk
C06156,0.0,,Potential Loyalists
C06157,0.998165386210989,High Risk,At Risk
C06158,0.0,,Potential Loyalists
C06159,0.0,,Champions
C06160,0.0,,Loyal Customers
C06161,0.998165386210989,High Risk,Potential Loyalists
C06162,0.0,,Potential Loyalists
C06163,0.0,,Potential Loyalists
C06164,0.0,,Loyal Customers
C06165,0.0,,Potential Loyalists
C06166,0.0,,Champions
C06167,0.0,,Potential Loyalists
C06168,0.0,,Potential Loyalists
C06169,0.0,,Champions
C06170,0.0,,At Risk
C06171,0.0,,Loyal Customers
C06172,0.0,,Loyal Customers
C06173,0.0,,Potential Loyalists
C06174,1.0,High Risk,Potential Loyalists
C06175,0.0,,At Risk
C06176,1.0,High Risk,Hibernating
C06177,0.0,,Champions
C06178,1.0,High Risk,At Risk
C06179,0.0,,Potential Loyalists
C06180,0.0,,At Risk
C06181,0.0,,Loyal Customers
C06182,0.998165386210989,High Risk,Potential Loyalists
C06183,0.0,,At Risk
C06184,1.0,High Risk,Loyal Customers
C06185,0.0,,Potential Loyalists
C06186,1.0,High Risk,Potential Loyalists
C06187,1.0,High Risk,Potential Loyalists
C06188,0.0,,Champions
C06189,0.0,,Loyal Customers
C06190,0.0,,At Risk
C06191,0.0,,Loyal Customers
C06192,0.0,,Loyal Customers
C06193,0.0,,At Risk
C06194,0.991752678766674,High Risk,Hibernating
C06195,0.0,,Loyal Customers
C06196,0.0,,Loyal Customers
C06197,0.0,,At Risk
C06198,1.0,High Risk,Potential Loyalists
C06199,0.0,,Champions
C06200,0.0,,At Risk
C06201,0.0,,Champions
C06202,0.0,,Champions
C06203,0.0,,At Risk
C06204,0.0,,Potential Loyalists
C06205,0.0,,Champions
C06206,0.0,,Champions
C06207,0.0,,Champions
C06208,0.0,,Champions
C06209,1.0,High Risk,Hibernating
C06210,0.0,,At Risk
C06211,0.0,,Loyal Customers
C06212,0.0,,Potential Loyalists
C06213,0.99,High Risk,At Risk
C06214,0.0050235036038859295,Low Risk,Hibernating
C06215,0.0,,Potential Loyalists
C06216,1.0,High Risk,Potential Loyalists
C06217,0.0,,Loyal Customers
C06218,0.0,,Loyal Customers
C06219,0.0,,Loyal Customers
C06220,0.0,,Potential Loyalists
C06221,0.0,,At Risk
C06222,0.0,,Potential Loyalists
C06223,0.0,,Champions
C06224,0.0,,Loyal Customers
C06225,0.01,Low Risk,Potential Loyalists
C06226,0.008165386210988978,Low Risk,Potential Loyalists
C06227,1.0,High Risk,Loyal Customers
C06228,0.0,,Potential Loyalists
C06229,1.0,High Risk,Potential Loyalists
C06230,0.0,,Loyal Customers
C06231,0.0,,Loyal Customers
C06232,0.0,,Champions
C06233,0.0,,Loyal Customers
C06234,0.0,,Loyal Customers
C06235,0.0,,At Risk
C06236,0.0,,Loyal Customers
C06237,0.9795732355505656,High Risk,Potential Loyalists
C06238,1.0,High Risk,At Risk
C06239,0.0,,Loyal Customers
C06240,0.0,,Loyal Customers
C06241,0.0,,Loyal Customers
C06242,0.0,,Potential Loyalists
C06243,0.0,,Potential Loyalists
C06244,0.0,,Loyal Customers
C06245,0.0,,Loyal Customers
C06246,0.0,,Potential Loyalists
C06247,1.0,High Risk,Potential Loyalists
C06248,1.0,High Risk,Potential Loyalists
C06249,0.0,,Champions
C06250,0.0,,Champions
C06251,0.0,,Loyal Customers
C06252,1.0,High Risk,At Risk
C06253,1.0,High Risk,Hibernating
C06254,0.0,,At Risk
C06255,1.0,High Risk,Loyal Customers
C06256,0.0,,Champions
C06257,0.0,,Champions
C06258,0.0,,Potential Loyalists
C06259,0.0,,Loyal Customers
C06260,0.0,,Potential Loyalists
C06261,0.0,,Champions
C06262,0.0,,Loyal Customers
C06263,0.0,,Potential Loyalists
C06264,0.0,,Loyal Customers
C06265,0.9964583153472043,High Risk,Potential Loyalists
C06266,0.0,,Champions
C06267,1.0,High Risk,Potential Loyalists
C06268,0.0,,Loyal Customers
C06269,0.0,,Potential Loyalists
C06270,0.9995732355505657,High Risk,Potential Loyalists
C06271,0.0,,Loyal Customers
C06272,0.0,,Champions
C06273,0.0,,Champions
C06274,0.0,,Champions
C06275,0.9995732355505657,High Risk,Potential Loyalists
C06276,1.0,High Risk,Loyal Customers
C06277,0.0,,Champions
C06278,0.0050235036038859295,Low Risk,Hibernating
C06279,0.0,,Loyal Customers
C06280,1.0,High Risk,Hibernating
C06281,1.0,High Risk,At Risk
C06282,0.0,,Champions
C06283,1.0,High Risk,At Risk
C06284,0.0,,Loyal Customers
C06285,0.0,,Loyal Customers
C06286,0.0,,Loyal Customers
C06287,0.0,,Loyal Customers
C06288,0.0,,Potential Loyalists
C06289,0.0,,Loyal Customers
C06290,0.0,,Loyal Customers
C06291,1.0,High Risk,Potential Loyalists
C06292,0.0,,Potential Loyalists
C06293,0.0,,Champions
C06294,1.0,High Risk,Hibernating
C06295,0.0,,Potential Loyalists
C06296,0.0,,Champions
C06297,0.0,,Potential Loyalists
C06298,0.0,,Loyal Customers
C06299,0.0,,Potential Loyalists
C06300,0.0,,Champions
C06301,0.0,,At Risk
C06302,0.0,,Loyal Customers
C06303,0.0,,Potential Loyalists
C06304,1.0,High Risk,At Risk
C06305,1.0,High Risk,At Risk
C06306,0.0,,At Risk
C06307,1.0,High Risk,Loyal Customers
C06308,0.0,,Champions
C06309,0.0,,Loyal Customers
C06310,0.0,,At Risk
C06311,0.0,,At Risk
C06312,1.0,High Risk,Hibernating
C06313,0.99,High Risk,At Risk
C06314,0.0,,Loyal Customers
C06315,0.0,,Potential Loyalists
C06316,1.0,High Risk,Potential Loyalists
C06317,0.0,,Loyal Customers
C06318,0.0,,Hibernating
C06319,0.0,,At Risk
C06320,0.998165386210989,High Risk,At Risk
C06321,0.0,,Potential Loyalists
C06322,0.0,,Loyal Customers
C06323,0.0,,Champions
C06324,0.0,,Champions
C06325,0.0,,Champions
C06326,0.0,,Potential Loyalists
C06327,1.0,High Risk,At Risk
C06328,1.0,High Risk,Loyal Customers
C06329,0.0,,Loyal Customers
C06330,0.00461795258511125,Low Risk,Potential Loyalists
C06331,0.998165386210989,High Risk,Potential Loyalists
C06332,0.0,,Loyal Customers
C06333,0.0,,Loyal Customers
C06334,1.0,High Risk,Potential Loyalists
C06335,0.0,,Potential Loyalists
C06336,0.0,,At Risk
C06337,0.0,,Loyal Customers
C06338,1.0,High Risk,At Risk
C06339,0.0,,Loyal Customers
C06340,0.0,,Potential Loyalists
C06341,0.0,,Potential Loyalists
C06342,0.0,,Loyal Customers
C06343,0.0,,At Risk
C06344,1.0,High Risk,Hibernating
C06345,0.0050235036038859295,Low Risk,Hibernating
C06346,0.00461795258511125,Low Risk,Potential Loyalists
C06347,0.0,,Loyal Customers
C06348,0.0,,At Risk
C06349,0.0,,Potential Loyalists
C06350,0.9995732355505657,High Risk,Potential Loyalists
C06351,1.0,High Risk,Hibernating
C06352,0.0,,Potential Loyalists
C06353,0.0,,Champions
C06354,0.00461795258511125,Low Risk,Potential Loyalists
C06355,0.0,,Potential Loyalists
C06356,0.0,,Champions
C06357,0.0,,Loyal Customers
C06358,0.0,,At Risk
C06359,0.9964583153472043,High Risk,At Risk
C06360,0.0,,Champions
C06361,0.0,,Champions
C06362,0.0,,Champions
C06363,1.0,High Risk,Potential Loyalists
C06364,0.0,,Champions
C06365,0.0,,Champions
C06366,0.008165386210988978,Low Risk,Potential Loyalists
C06367,0.0,,Loyal Customers
C06368,0.0,,At Risk
C06369,0.0,,Potential Loyalists
C06370,0.0,,Loyal Customers
C06371,1.0,High Risk,Loyal Customers
C06372,1.0,High Risk,Hibernating
C06373,0.0,,Potential Loyalists
C06374,0.0,,At Risk
C06375,0.0,,Champions
C06376,0.007425421530479895,Low Risk,Hibernating
C06377,0.99,High Risk,Hibernating
C06378,0.0,,Hibernating
C06379,0.0,,Champions
C06380,1.0,High Risk,At Risk
C06381,0.0,,Hibernating
C06382,0.0,,At Risk
C06383,0.0,,Loyal Customers
C06384,0.008165386210988978,Low Risk,Potential Loyalists
C06385,0.0,,Potential Loyalists
C06386,0.0,,Loyal Customers
C06387,0.0,,Loyal Customers
C06388,1.0,High Risk,Loyal Customers
C06389,0.0,,Loyal Customers
C06390,0.0,,Loyal Customers
C06391,0.0,,Champions
C06392,0.0,,Champions
C06393,0.0,,Potential Loyalists
C06394,1.0,High Risk,Hibernating
C06395,0.0,,Champions
C06396,0.0,,Champions
C06397,0.0,,Champions
C06398,1.0,High Risk,Potential Loyalists
C06399,0.0,,At Risk
C06400,1.0,High Risk,Hibernating
C06401,0.0,,Potential Loyalists
C06402,1.0,High Risk,Potential Loyalists
C06403,1.0,High Risk,Hibernating
C06404,0.0,,Potential Loyalists
C06405,1.0,High Risk,Hibernating
C06406,0.0,,Champions
C06407,0.0,,Potential Loyalists
C06408,0.0,,At Risk
C06409,0.0,,Loyal Customers
C06410,1.0,High Risk,Potential Loyalists
C06411,0.0,,Champions
C06412,0.0,,Potential Loyalists
C06413,1.0,High Risk,Potential Loyalists
C06414,0.0,,Champions
C06415,0.0,,Potential Loyalists
C06416,0.0,,Potential Loyalists
C06417,0.0,,Loyal Customers
C06418,0.99,High Risk,At Risk
C06419,0.0,,Loyal Customers
C06420,0.004551606644266718,Low Risk,Hibernating
C06421,0.0,,Loyal Customers
C06422,0.0,,Loyal Customers
C06423,0.0,,Potential Loyalists
C06424,0.0,,Loyal Customers
C06425,0.0,,Potential Loyalists
C06426,0.0,,Loyal Customers
C06427,0.0,,Champions
C06428,0.0,,Loyal Customers
C06429,0.0,,Loyal Customers
C06430,0.0,,Potential Loyalists
C06431,0.0,,Potential Loyalists
C06432,0.0,,Champions
C06433,0.0,,Champions
C06434,0.0,,Loyal Customers
C06435,0.0,,Champions
C06436,1.0,High Risk,Potential Loyalists
C06437,0.998165386210989,High Risk,At Risk
C06438,0.0,,Potential Loyalists
C06439,0.0,,Potential Loyalists
C06440,0.0,,Loyal Customers
C06441,0.0,,At Risk
C06442,0.0,,Hibernating
C06443,1.0,High Risk,Hibernating
C06444,0.0,,Loyal Customers
C06445,0.0,,At Risk
C06446,0.009573235550565554,Low Risk,Potential Loyalists
C06447,0.0,,Loyal Customers
C06448,0.0,,Loyal Customers
C06449,0.0,,Potential Loyalists
C06450,0.008165386210988978,Low Risk,Potential Loyalists
C06451,1.0,High Risk,Hibernating
C06452,0.0,,At Risk
C06453,1.0,High Risk,At Risk
C06454,0.0050235036038859295,Low Risk,Hibernating
C06455,0.0,,Champions
C06456,0.0,,Potential Loyalists
C06457,0.0,,Loyal Customers
C06458,0.0,,Champions
C06459,1.0,High Risk,Loyal Customers
C06460,0.0,,Potential Loyalists
C06461,0.0,,Loyal Customers
C06462,0.0,,Loyal Customers
C06463,0.0,,At Risk
C06464,1.0,High Risk,Potential Loyalists
C06465,0.0,,Potential Loyalists
C06466,0.0,,Loyal Customers
C06467,0.0,,Loyal Customers
C06468,0.0,,Champions
C06469,0.0,,Potential Loyalists
C06470,0.0,,At Risk
C06471,0.008165386210988978,Low Risk,Potential Loyalists
C06472,0.0,,Champions
C06473,0.0,,Loyal Customers
C06474,0.0,,Champions
C06475,0.008165386210988978,Low Risk,Potential Loyalists
C06476,1.0,High Risk,Potential Loyalists
C06477,0.0,,Potential Loyalists
C06478,0.0,,Potential Loyalists
C06479,0.0,,Potential Loyalists
C06480,0.0,,At Risk
C06481,0.0,,Potential Loyalists
C06482,0.0,,Loyal Customers
C06483,0.0,,Loyal Customers
C06484,0.0,,Potential Loyalists
C06485,1.0,High Risk,At Risk
C06486,0.008165386210988978,Low Risk,Potential Loyalists
C06487,0.0,,Loyal Customers
C06488,0.998165386210989,High Risk,At Risk
C06489,0.0,,Loyal Customers
C06490,0.004551606644266718,Low Risk,Hibernating
C06491,0.0,,Loyal Customers
C06492,0.0,,Champions
C06493,1.0,High Risk,Loyal Customers
C06494,0.0,,Loyal Customers
C06495,1.0,High Risk,Hibernating
C06496,0.0,,Loyal Customers
C06497,0.0,,Loyal Customers
C06498,0.0,,At Risk
C06499,0.0,,Potential Loyalists
C06500,0.0,,Champions
C06501,1.0,High Risk,Potential Loyalists
C06502,0.0017526787666739551,Low Risk,Hibernating
C06503,0.0,,Loyal Customers
C06504,1.0,High Risk,At Risk
C06505,0.0,,Loyal Customers
C06506,0.0,,Potential Loyalists
C06507,0.0,,At Risk
C06508,0.0,,At Risk
C06509,1.0,High Risk,Loyal Customers
C06510,0.0,,Loyal Customers
C06511,0.0,,Champions
C06512,0.0,,Potential Loyalists
C06513,0.0,,Potential Loyalists
C06514,0.0,,At Risk
C06515,0.0,,Loyal Customers
C06516,0.0,,Champions
C06517,0.0,,At Risk
C06518,0.0,,At Risk
C06519,0.0,,Potential Loyalists
C06520,1.0,High Risk,Hibernating
C06521,0.0,,Potential Loyalists
C06522,1.0,High Risk,Potential Loyalists
C06523,0.0,,Potential Loyalists
C06524,0.0,,Potential Loyalists
C06525,0.0,,At Risk
C06526,0.0,,Champions
C06527,0.0,,Loyal Customers
C06528,1.0,High Risk,Hibernating
C06529,0.0,,Loyal Customers
C06530,0.0,,Champions
C06531,0.0,,Champions
C06532,0.0,,Loyal Customers
C06533,0.0,,Loyal Customers
C06534,0.0,,Potential Loyalists
C06535,1.0,High Risk,Hibernating
C06536,0.0,,At Risk
C06537,0.0,,Loyal Customers
C06538,0.0,,Potential Loyalists
C06539,0.0,,Champions
C06540,0.0,,Loyal Customers
C06541,0.0,,Loyal Customers
C06542,0.0,,Champions
C06543,0.0,,Potential Loyalists
C06544,0.0,,Potential Loyalists
C06545,0.0,,Loyal Customers
C06546,1.0,High Risk,Hibernating
C06547,0.0,,At Risk
C06548,0.0,,Potential Loyalists
C06549,0.0,,Champions
C06550,0.0,,Champions
C06551,0.0,,Champions
C06552,0.0,,Potential Loyalists
C06553,0.0,,Loyal Customers
C06554,1.0,High Risk,Loyal Customers
C06555,0.0,,At Risk
C06556,0.0,,Champions
C06557,0.0,,At Risk
C06558,0.0,,Loyal Customers
C06559,0.0,,Potential Loyalists
C06560,0.0,,Potential Loyalists
C06561,0.0,,At Risk
C06562,0.0,,Potential Loyalists
C06563,0.0,,At Risk
C06564,0.008165386210988978,Low Risk,Potential Loyalists
C06565,0.0,,Loyal Customers
C06566,0.0,,Champions
C06567,0.0,,Potential Loyalists
C06568,0.0,,Potential Loyalists
C06569,0.0,,Loyal Customers
C06570,0.0,,At Risk
C06571,1.0,High Risk,Hibernating
C06572,0.0,,Potential Loyalists
C06573,0.0,,Loyal Customers
C06574,0.0,,At Risk
C06575,0.0,,Loyal Customers
C06576,0.0,,Loyal Customers
C06577,0.0,,Potential Loyalists
C06578,1.0,High Risk,Potential Loyalists
C06579,0.008165386210988978,Low Risk,Potential Loyalists
C06580,1.0,High Risk,Potential Loyalists
C06581,0.0,,Loyal Customers
C06582,0.0,,Potential Loyalists
C06583,1.0,High Risk,Loyal Customers
C06584,0.0,,Potential Loyalists
C06585,0.0,,Loyal Customers
C06586,1.0,High Risk,Loyal Customers
C06587,0.0,,Loyal Customers
C06588,0.0,,At Risk
C06589,0.0,,Potential Loyalists
C06590,0.0,,Potential Loyalists
C06591,0.0,,Champions
C06592,0.0,,Champions
C06593,1.0,High Risk,Hibernating
